"Id","Season","Week","Season Type","Start Date","Start Time Tbd","Completed","Neutral Site","Conference Game","Attendance","Venue Id","Venue","Home Id","Home Team","Home Conference","Home Division","Home Points","Home Line Scores","Home Post Win Prob","Home Pregame Elo","Home Postgame Elo","Away Id","Away Team","Away Conference","Away Division","Away Points","Away Line Scores","Away Post Win Prob","Away Pregame Elo","Away Postgame Elo","Excitement Index","Highlights","Notes"
"401550883","2023","1","regular","2023-08-26T17:00:00.000Z","false","true","false","false","","5910","Callaway Stadium","548","LaGrange College","USA South","iii","","","","","","125762","Florida Memorial University","","","","","","","","","",""
"401525434","2023","1","regular","2023-08-26T18:30:00.000Z","false","true","true","false","49000","3504","Aviva Stadium","87","Notre Dame","FBS Independents","fbs","42","","0.998958343504533","1733","1819","2426","Navy","American Athletic","fbs","3","","0.0010416564954669472","1471","1385","1.3469076611","",""
"401540199","2023","1","regular","2023-08-26T19:30:00.000Z","false","true","true","false","","3689","Cramton Bowl","2382","Mercer","Southern","fcs","17","","0.9741514648169352","","","2453","North Alabama","UAC","fcs","7","","0.025848535183064847","","","6.8969089314","",""
"401520145","2023","1","regular","2023-08-26T21:30:00.000Z","false","true","false","true","17982","3662","JSU Stadium","55","Jacksonville State","Conference USA","fbs","17","","0.40800060036319785","1500","1499","2638","UTEP","Conference USA","fbs","14","","0.5919993996368021","1369","1370","6.8213333937","",""
"401525450","2023","1","regular","2023-08-26T23:00:00.000Z","false","true","false","false","15356","3601","Aggie Memorial Stadium","166","New Mexico State","Conference USA","fbs","30","","0.23924886339745693","1322","1274","113","UMass","FBS Independents","fbs","41","","0.760751136602543","1074","1122","5.3114933750","",""
"401532392","2023","1","regular","2023-08-26T23:00:00.000Z","false","true","false","false","23867","7311","Snapdragon Stadium","21","San Diego State","Mountain West","fbs","20","","0.9544687299546838","1488","1497","195","Ohio","Mid-American","fbs","13","","0.04553127004531621","1482","1473","6.5473781337","",""
"401540628","2023","1","regular","2023-08-26T23:00:00.000Z","false","true","false","false","","4419","Bob Ford Field","399","Albany","CAA","fcs","34","","0.9225171428210445","","","2230","Fordham","Patriot","fcs","13","","0.07748285717895553","","","5.6087575891","",""
"401520147","2023","1","regular","2023-08-26T23:30:00.000Z","false","true","false","false","21407","3973","Vanderbilt Stadium","238","Vanderbilt","SEC","fbs","35","","0.18084618805030608","1322","1327","62","Hawai'i","Mountain West","fbs","28","","0.8191538119496939","1246","1241","5.2820326034","",""
"401539999","2023","1","regular","2023-08-26T23:30:00.000Z","false","true","true","false","","4246","Georgia State Stadium","2296","Jackson State","SWAC","fcs","37","","0.9989029618829928","","","2569","South Carolina State","MEAC","fcs","7","","0.0010970381170072319","","","3.1223435448","",""
"401523986","2023","1","regular","2023-08-27T00:00:00.000Z","false","true","false","false","63411","477","Los Angeles Memorial Coliseum","30","USC","Pac-12","fbs","56","","0.9982308679413001","1663","1713","23","San José State","Mountain West","fbs","28","","0.0017691320586998849","1462","1412","1.6987296464","",""
"401520146","2023","1","regular","2023-08-27T01:00:00.000Z","false","true","false","true","16299","3776","Joe Aillet Stadium","2348","Louisiana Tech","Conference USA","fbs","22","","0.9857287782801066","1251","1249","2229","Florida International","Conference USA","fbs","17","","0.014271221719893368","1072","1074","8.9977661071","",""
"401540607","2023","1","regular","2023-08-31T04:00:00.000Z","true","true","false","false","","4899","Fifth Third Bank Stadium","338","Kennesaw State","FCS Independents","fcs","38","","0.9651605763875958","","","2839","Tusculum","South Atlantic","ii","7","","0.03483942361240422","","","5.9040772809","",""
"401540527","2023","1","regular","2023-08-31T04:00:00.000Z","true","true","false","false","","3774","Jayne Stadium","2413","Morehead State","Pioneer","fcs","37","","0.3616123583892206","","","2707","West Virginia State","Mountain East","ii","35","","0.6383876416107794","","","6.7769922160","",""
"401550265","2023","1","regular","2023-08-31T04:00:00.000Z","true","true","false","false","","5855","Charles A. Henry Field","2274","Hiram","North Coast","iii","14","","","","","191","Heidelberg","Ohio","iii","68","","","","","","",""
"401540288","2023","1","regular","2023-08-31T04:00:00.000Z","true","true","false","false","","4762","Memorial Stadium (Commerce TX)","2837","Texas A&M-Commerce","Southland","fcs","10","","0.03025494187177197","","","302","UC Davis","Big Sky","fcs","48","","0.969745058128228","","","2.0170513597","",""
"401540244","2023","1","regular","2023-08-31T04:00:00.000Z","true","true","false","false","","3882","Provost Umphrey Stadium","2320","Lamar","Southland","fcs","17","","0.0002986570023504691","","","70","Idaho","Big Sky","fcs","42","","0.9997013429976496","","","1.7379133141","",""
"401545743","2023","1","regular","2023-08-31T04:00:00.000Z","true","true","false","false","","6058","Ralph F. DellaCamera Stadium","2441","New Haven","Northeast 10","ii","24","","","","","341","Frostburg State","Mountain East","ii","27","","","","","","",""
"401553950","2023","1","regular","2023-08-31T18:00:00.000Z","false","true","false","false","","3747","Hantz Stadium","2886","Northwood (MI)","Great Midwest Athletic","ii","9","","","","","2249","Glenville State","Mountain East","ii","44","","","","","","",""
"401544917","2023","1","regular","2023-08-31T22:00:00.000Z","false","true","false","false","","5781","Irwin Belk Stadium","351","Wingate","South Atlantic","ii","30","","","","","2013","Albany State (GA)","SIAC","ii","7","","","","","","",""
"401540990","2023","1","regular","2023-08-31T22:00:00.000Z","false","true","false","false","","6060","Grace P. Johnson Stadium","2882","UNC Pembroke","Mountain East","ii","19","","","","","2220","Fayetteville State","CIAA","ii","17","","","","","","",""
"401550193","2023","1","regular","2023-08-31T22:00:00.000Z","false","true","false","false","","6112","Richard Wackar Stadium","2827","Rowan","New Jersey","iii","17","","","","","471","Stevenson","Mid Atlantic","iii","20","","","","","","",""
"401541838","2023","1","regular","2023-08-31T22:00:00.000Z","false","true","false","false","","7075","Electric Supply Company Field","122666","Barton College","South Atlantic","ii","41","","","","","2804","Chowan","Gulf South","ii","0","","","","","","",""
"401540470","2023","1","regular","2023-08-31T22:00:00.000Z","false","true","false","false","","3658","Buccaneer Field","2127","Charleston Southern","Big South-OVC","fcs","13","","0.8807313484329646","","","2822","North Greenville","Gulf South","ii","10","","0.11926865156703537","","","6.0366800426","",""
"401549697","2023","1","regular","2023-08-31T22:00:00.000Z","false","true","true","false","","7505","Keiser Multi-Purpose Field","126110","Keiser University","","","14","","","","","2401","Mississippi College","Gulf South","ii","17","","","","","","",""
"401540802","2023","1","regular","2023-08-31T22:00:00.000Z","false","true","false","false","","3885","Harvey Randall Wickes Memorial Stadium","129","Saginaw Valley","GLIAC","ii","34","","","","","2851","Winona State","Northern Sun","ii","24","","","","","","",""
"401545860","2023","1","regular","2023-08-31T22:00:00.000Z","false","true","false","false","","4421","Multi-Sport Performance Stadium","2017","Alderson-Broaddus","Mountain East","ii","0","","","","","2858","California (PA)","Pennsylvania State Athletic","ii","0","","","","","","",""
"401545751","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","false","false","","3723","QU Stadium","2825","Quincy","Great Lakes","ii","34","","","","","2123","Chadron State","Rocky Mountain","ii","35","","","","","","",""
"401540728","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","false","false","","3609","Allgood-Bailey Stadium","2402","Missouri S&T","Great Lakes","ii","20","","","","","2170","Delta State","Gulf South","ii","48","","","","","","",""
"401541881","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","false","false","","5888","University Stadium (GA)","2698","West Georgia","Gulf South","ii","21","","","","","2336","Limestone","South Atlantic","ii","19","","","","","","",""
"401540775","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","false","true","","4763","Ranger Field","2823","Northwestern Oklahoma State","Great American","ii","24","","","","","2028","Arkansas-Monticello","Great American","ii","49","","","","","","",""
"401525461","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","false","false","30028","3630","BB&T Field","154","Wake Forest","ACC","fbs","37","","0.9883751085572094","1608","1608","2210","Elon","CAA","fcs","17","","0.011624891442790553","","","3.4579971028","",""
"401525816","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","false","false","44088","3652","Bright House Networks Stadium","2116","UCF","Big 12","fbs","56","","0.9989059988666029","1534","1668","2309","Kent State","Mid-American","fbs","6","","0.0010940011333970823","1396","1262","1.3468100629","",""
"401540794","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","false","false","","6051","James S. Malosky Stadium","134","Minnesota-Duluth","Northern Sun","ii","47","","","","","128","Northern Michigan","GLIAC","ii","10","","","","","","",""
"401545835","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","false","true","","6035","Memorial Stadium (Wayne, NE)","2844","Wayne State (NE)","Northern Sun","ii","31","","","","","2817","Minnesota St-Moorhead","Northern Sun","ii","23","","","","","","",""
"401545842","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","false","true","","6070","Bob Young Field","2894","Sioux Falls","Northern Sun","ii","26","","","","","2364","Minnesota State","Northern Sun","ii","54","","","","","","",""
"401545847","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","false","true","","6052","Herb Parker Stadium","568","Minot State","Northern Sun","ii","23","","","","","2587","Southwest Minnesota State","Northern Sun","ii","28","","","","","","",""
"401541001","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","false","false","","5943","Duvall-Rosier Field","2986","Fairmont State","Mountain East","ii","34","","","","","2071","Bloomsburg","Pennsylvania State Athletic","ii","30","","","","","","",""
"401558399","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","true","false","","5922","Wildcat Field","2347","Louisiana College","","","34","","","","","2194","East Texas Baptist","American Southwest","iii","14","","","","","","",""
"401554814","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","false","false","","5810","Coyer Field","2085","Buffalo State","Liberty League","iii","6","","","","","2781","Brockport State (NY)","Empire 8","iii","42","","","","","","",""
"401531834","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","false","false","15546","4246","Georgia State Stadium","2247","Georgia State","Sun Belt","fbs","42","","0.9688016320131437","1490","1490","227","Rhode Island","CAA","fcs","35","","0.031198367986856268","","","6.8861501661","",""
"401547053","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","false","true","","6042","Alumni Stadium (KY)","2310","Kentucky State","SIAC","ii","34","","","","","2805","Clark Atlanta","SIAC","ii","20","","","","","","",""
"401540311","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","false","true","","3629","Barker-Lane Stadium","2097","Campbell","CAA","fcs","24","","0.4003959477855617","","","2729","William & Mary","CAA","fcs","34","","0.5996040522144384","","","3.2557304502","",""
"401547175","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","true","false","","3983","War Memorial Stadium","241","McMurry","American Southwest","iii","19","","","","","3","Birmingham-Southern","Southern Athletic","iii","20","","","","","","",""
"401541012","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","false","false","","5121","University of Charleston Stadium","2128","Charleston (WV)","Mountain East","ii","22","","","","","367","Gannon","Pennsylvania State Athletic","ii","13","","","","","","",""
"401541033","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","false","false","","3663","Burke-Tarr Stadium","2105","Carson-Newman","South Atlantic","ii","35","","","","","2355","Virginia Lynchburg","","","3","","","","","","",""
"401541751","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","false","true","","3934","Southern Nazarene University Football Stadium","200","Southern Nazarene","Great American","ii","20","","","","","2264","Harding","Great American","ii","53","","","","","","",""
"401532393","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","false","false","19432","3980","Waldo Stadium","2711","Western Michigan","Mid-American","fbs","35","","0.979419588239194","1367","1367","2598","St Francis (PA)","NEC","fcs","17","","0.02058041176080605","","","4.6293850587","",""
"401550360","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","false","false","","5802","Belhaven Bowl Stadium","2056","Belhaven College","USA South","iii","47","","","","","2398","Millsaps","Southern Athletic","iii","7","","","","","","",""
"401541782","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","false","true","","6073","Milam Stadium","2927","Southwestern Oklahoma","Great American","ii","14","","","","","2888","Ouachita Baptist","Great American","ii","38","","","","","","",""
"401541787","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","false","true","","5891","Wilkins Stadium","2568","Southern Arkansas","Great American","ii","34","","","","","199","Southeastern Oklahoma","Great American","ii","19","","","","","","",""
"401541801","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","false","false","","4433","George P. Miller Stadium","2291","Indiana (PA)","Pennsylvania State Athletic","ii","24","","","","","308","Ashland","Great Midwest Athletic","ii","17","","","","","","",""
"401545869","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","false","false","","3808","Lincoln University Stadium","2339","Lincoln (PA)","CIAA","ii","20","","","","","2134","Clarion","Pennsylvania State Athletic","ii","30","","","","","","",""
"401545810","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","false","true","","5874","Chet Anderson Stadium","132","Bemidji State","Northern Sun","ii","49","","","","","425","Northern State","Northern Sun","ii","13","","","","","","",""
"401545791","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","false","false","","4431","Chryst Field at Biemesderfer Stadium","210","Millersville","Pennsylvania State Athletic","ii","33","","","","","2830","St. Anselm","Northeast 10","ii","7","","","","","","",""
"401550240","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","false","false","","5918","Taylor Field","6353","Lakeland University","NACC","iii","13","","","","","272","Wisconsin-Platteville","Wisconsin","iii","80","","","","","","",""
"401541833","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","false","false","","3718","Tom Benson Hall of Fame Stadium","2682","Walsh","Great Midwest Athletic","ii","24","","","","","2699","West Liberty","Mountain East","ii","21","","","","","","",""
"401541872","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","false","false","","3957","Tiger Stadium (AL)","2695","West Alabama","Gulf South","ii","14","","","","","2025","Angelo State","Lone Star","ii","38","","","","","","",""
"401545779","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","false","false","","6212","Bishop Schmitt Field","112335","Wheeling Jesuit","Mountain East","ii","35","","","","","611","Seton Hill College","Pennsylvania State Athletic","ii","24","","","","","","",""
"401541949","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","false","true","","6062","Gable Field at Doc Wadley Stadium","196","Northeastern State","Mid America","ii","0","","","","","2231","Fort Hays State","Mid America","ii","56","","","","","","",""
"401540534","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","false","false","","3868","Paladin Stadium","231","Furman","Southern","fcs","45","","0.9976874159074792","","","2635","Tennessee Tech","Big South-OVC","fcs","10","","0.0023125840925207752","","","4.8583623232","",""
"401540299","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","false","false","","3829","Memorial Stadium","282","Indiana State","MVFC","fcs","0","","0.0012160464997517993","","","2197","Eastern Illinois","Big South-OVC","fcs","27","","0.9987839535002482","","","2.3826799823","",""
"401540323","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","false","true","","3788","Kenneth P. LaValle Stadium","2619","Stony Brook","CAA","fcs","13","","0.0017795417526463785","","","48","Delaware","CAA","fcs","37","","0.9982204582473536","","","3.3903865124","",""
"401541855","2023","1","regular","2023-08-31T23:00:00.000Z","false","true","false","false","","3925","Seibert Stadium","2535","Samford","Southern","fcs","69","","0.9989409891171906","","","2560","Shorter","Gulf South","ii","14","","0.0010590108828093525","","","2.7899141061","",""
"401551497","2023","1","regular","2023-08-31T23:05:00.000Z","false","true","false","false","","4439","Eiler-Martin Stadium","2188","East Stroudsburg","Pennsylvania State Athletic","ii","62","","","","","2487","Pace","Northeast 10","ii","9","","","","","","",""
"401545819","2023","1","regular","2023-08-31T23:30:00.000Z","false","true","false","true","","5933","Sea Foam Stadium","3066","Concordia-St. Paul","Northern Sun","ii","43","","","","","389","Upper Iowa","Northern Sun","ii","20","","","","","","",""
"401549695","2023","1","regular","2023-08-31T23:30:00.000Z","false","true","false","false","","3960","Top Taggart Field","2222","Ferris State","GLIAC","ii","54","","","","","2385","Mercyhurst","Pennsylvania State Athletic","ii","12","","","","","","",""
"401520174","2023","1","regular","2023-08-31T23:30:00.000Z","false","true","false","false","36526","3892","Rentschler Field","41","Connecticut","FBS Independents","fbs","14","","0.020721389946961155","1260","1264","152","NC State","ACC","fbs","24","","0.9792786100530388","1557","1553","3.6726577056","",""
"401540451","2023","1","regular","2023-08-31T23:30:00.000Z","false","true","false","false","","844","Stambaugh Stadium","2754","Youngstown State","MVFC","fcs","52","","","","","2674","Valparaiso","Pioneer","fcs","10","","","","","","",""
"401541923","2023","1","regular","2023-09-01T00:00:00.000Z","false","true","false","false","","3942","Stewart Stadium","2692","Weber State","Big Sky","fcs","35","","","","","2120","Central Washington","Lone Star","ii","10","","","","","","",""
"401550428","2023","1","regular","2023-09-01T00:00:00.000Z","false","true","false","false","","3749","Hunter Stadium","2815","Lindenwood","Big South-OVC","fcs","77","","0.9989709362300486","","","2743","Wisconsin-Stevens Point","Wisconsin","iii","9","","0.0010290637699513772","","","2.1849370661","",""
"401531377","2023","1","regular","2023-09-01T00:00:00.000Z","false","true","false","false","25363","7221","Protective Stadium","5","UAB","American Athletic","fbs","35","","0.9989372376296379","1510","1510","2448","North Carolina A&T","CAA","fcs","6","","0.0010627623703620692","","","3.0895999027","",""
"401549650","2023","1","regular","2023-09-01T00:00:00.000Z","false","true","false","false","","3945","Strong Stadium","266","Beloit College","Midwest","iii","34","","","","","2524","Rockford","NACC","iii","27","","","","","","",""
"401520165","2023","1","regular","2023-09-01T00:00:00.000Z","false","true","false","false","50434","3838","Faurot Field","142","Missouri","SEC","fbs","35","","0.9978555091746407","1480","1480","233","South Dakota","MVFC","fcs","10","","0.00214449082535928","","","3.0673258772","",""
"401541939","2023","1","regular","2023-09-01T00:00:00.000Z","false","true","false","true","","5878","Wantland Stadium","2122","Central Oklahoma","Mid America","ii","24","","","","","2438","Nebraska-Kearney","Mid America","ii","21","","","","","","",""
"401520176","2023","1","regular","2023-09-01T00:00:00.000Z","false","true","false","false","53644","587","Rice-Eccles Stadium","254","Utah","Pac-12","fbs","24","","0.9381725457920445","1776","1784","57","Florida","SEC","fbs","11","","0.061827454207955546","1554","1546","2.9381887071","",""
"401531337","2023","1","regular","2023-09-01T00:00:00.000Z","false","true","false","false","17529","3674","Skelly Field at H. A. Chapman Stadium","202","Tulsa","American Athletic","fbs","42","","0.9988560885578286","1418","1418","2029","Arkansas-Pine Bluff","SWAC","fcs","7","","0.001143911442171408","","","3.7137518758","",""
"401541984","2023","1","regular","2023-09-01T00:00:00.000Z","false","true","false","true","","6067","Carnie Smith Stadium","90","Pittsburg State","Mid America","ii","34","","","","","2687","Washburn","Mid America","ii","7","","","","","","",""
"401541958","2023","1","regular","2023-09-01T00:00:00.000Z","false","true","false","true","","6054","Fred G. Hughes Stadium","2403","Missouri Southern State","Mid America","ii","24","","","","","138","Northwest Missouri State","Mid America","ii","31","","","","","","",""
"401551490","2023","1","regular","2023-09-01T00:00:00.000Z","false","true","false","false","","5938","Al Whitehead Field at Greyhound Stadium","2201","Eastern New Mexico","Lone Star","ii","28","","","","","2424","New Mexico Highlands","Rocky Mountain","ii","26","","","","","","",""
"401540278","2023","1","regular","2023-09-01T00:00:00.000Z","false","true","false","false","","5440","Wildcat Stadium (TX)","2000","Abilene Christian","UAC","fcs","31","","0.9989293593809496","","","2458","Northern Colorado","Big Sky","fcs","11","","0.001070640619050378","","","2.6614642116","",""
"401544875","2023","1","regular","2023-09-01T00:00:00.000Z","false","true","false","false","","5942","Francis G. Welch Stadium","2214","Emporia State","Mid America","ii","56","","","","","2876","Lincoln (MO)","Independent DII","ii","10","","","","","","",""
"401540463","2023","1","regular","2023-09-01T00:00:00.000Z","false","true","false","false","","5237","Dana J. Dykhouse Stadium","2571","South Dakota State","MVFC","fcs","45","","0.9989717818393455","","","2848","Western Oregon","Lone Star","ii","7","","0.0010282181606544594","","","1.9381977834","",""
"401541928","2023","1","regular","2023-09-01T00:00:00.000Z","false","true","false","true","","6055","Craig Field at Spratt Memorial Stadium","137","Missouri Western","Mid America","ii","38","","","","","2118","Central Missouri State","Mid America","ii","45","","","","","","",""
"401550414","2023","1","regular","2023-09-01T00:00:00.000Z","false","true","true","false","","6220","Trojan Stadium","512","Dakota State","","","6","","","","","2740","Wisconsin-La Crosse","Wisconsin","iii","31","","","","","","",""
"401541760","2023","1","regular","2023-09-01T00:00:00.000Z","false","true","false","true","","5113","Ruggles Field at Carpenter-Haygood Stadium","2271","Henderson State","Great American","ii","41","","","","","2191","East Central","Great American","ii","13","","","","","","",""
"401541775","2023","1","regular","2023-09-01T00:00:00.000Z","false","true","false","true","","6064","Crain Family Stadium","319","Oklahoma Baptist","Great American","ii","23","","","","","2033","Arkansas Tech","Great American","ii","21","","","","","","",""
"401540745","2023","1","regular","2023-09-01T00:00:00.000Z","false","true","false","false","","5883","Marv Kay Stadium at Campbell Field","2146","Colorado Mines","Rocky Mountain","ii","31","","","","","125","Grand Valley State","GLIAC","ii","28","","","","","","",""
"401520148","2023","1","regular","2023-09-01T00:00:00.000Z","false","true","false","true","53629","3953","TCF Bank Stadium","135","Minnesota","Big Ten","fbs","13","","0.047056199428105606","1672","1671","158","Nebraska","Big Ten","fbs","10","","0.9529438005718944","1521","1522","7.6567577720","",""
"401523987","2023","1","regular","2023-09-01T02:00:00.000Z","false","true","false","false","47773","3947","Sun Devil Stadium","9","Arizona State","Pac-12","fbs","24","","0.8446309628185182","1464","1464","253","Southern Utah","UAC","fcs","21","","0.15536903718148176","","","6.1818221504","",""
"401541826","2023","1","regular","2023-09-01T22:00:00.000Z","false","true","true","false","","6036","Blue Wahoos Stadium","110242","West Florida","Gulf South","ii","35","","","","","2316","Kentucky Wesleyan","Great Midwest Athletic","ii","3","","","","","","",""
"401550131","2023","1","regular","2023-09-01T22:00:00.000Z","false","true","false","false","","5637","Vendetti Field","2884","Nichols","Commonwealth Coast","iii","6","","","","","379","UMass Dartmouth","MSCAC","iii","57","","","","","","",""
"401532394","2023","1","regular","2023-09-01T22:30:00.000Z","false","true","false","false","18065","3912","Rynearson Stadium","2199","Eastern Michigan","Mid-American","fbs","33","","0.674892990120817","1433","1433","47","Howard","MEAC","fcs","23","","0.32510700987918295","","","6.1358257629","",""
"401553027","2023","1","regular","2023-09-01T23:00:00.000Z","false","true","false","false","","6202","Cardinal Stadium (DC)","2108","Catholic University","Landmark Conference","iii","34","","","","","2700","McDaniel College","Centennial","iii","7","","","","","","",""
"401520163","2023","1","regular","2023-09-01T23:00:00.000Z","false","true","false","false","","3936","Spartan Stadium","127","Michigan State","Big Ten","fbs","31","","0.9898329760584107","1533","1575","2117","Central Michigan","Mid-American","fbs","7","","0.010167023941589304","1370","1328","6.6605477190","",""
"401549629","2023","1","regular","2023-09-01T23:00:00.000Z","false","true","false","false","","6089","Scotty Wood Stadium","2422","Muhlenberg","Centennial","iii","53","","","","","323","Moravian","Landmark Conference","iii","12","","","","","","",""
"401525463","2023","1","regular","2023-09-01T23:00:00.000Z","false","true","false","false","49024","3948","Hard Rock Stadium","2390","Miami","ACC","fbs","38","","0.998936250688961","1377","1481","193","Miami (OH)","Mid-American","fbs","3","","0.0010637493110390306","1420","1316","3.4198776736","",""
"401552881","2023","1","regular","2023-09-01T23:00:00.000Z","false","true","false","false","","5899","Alumni Stadium (Worcester, MA)","2749","Worcester Polytechnic","NEWMAC","iii","44","","","","","402","Worcester State College","MSCAC","iii","13","","","","","","",""
"401550109","2023","1","regular","2023-09-01T23:00:00.000Z","false","true","false","false","","3621","Arnold Field (PA)","388","Lebanon Valley","Mid Atlantic","iii","12","","","","","2234","Franklin & Marshall","Centennial","iii","16","","","","","","",""
"401549580","2023","1","regular","2023-09-01T23:00:00.000Z","false","true","false","false","","5788","Merrill Field at Yunevich Stadium","365","Alfred","Empire 8","iii","9","","","","","174","Hobart","Liberty League","iii","31","","","","","","",""
"401550079","2023","1","regular","2023-09-01T23:00:00.000Z","false","true","false","true","","5830","Walter M. Katz Field","40","Curry","Commonwealth Coast","iii","0","","","","","2776","Salve Regina","Commonwealth Coast","iii","48","","","","","","",""
"401525462","2023","1","regular","2023-09-01T23:30:00.000Z","false","true","true","true","","5348","Mercedes-Benz Stadium","59","Georgia Tech","ACC","fbs","34","","0.42775236560217944","1348","1362","97","Louisville","ACC","fbs","39","","0.5722476343978206","1668","1654","6.7726694939","","Aflac Kickoff"
"401552447","2023","1","regular","2023-09-01T23:30:00.000Z","false","true","false","false","","6136","Patterson Field","2667","Ursinus","Centennial","iii","38","","","","","111674","Alvernia University","Mid Atlantic","iii","6","","","","","","",""
"401553008","2023","1","regular","2023-09-02T00:00:00.000Z","false","true","false","false","","5114","Shelton Stadium","2810","Hardin-Simmons","American Southwest","iii","47","","","","","2015","Albright","Mid Atlantic","iii","3","","","","","","",""
"401546011","2023","1","regular","2023-09-02T00:00:00.000Z","false","true","false","false","","3860","O'Harra Stadium","613","South Dakota Mines","Rocky Mountain","ii","31","","","","","628","Valley City State","","","14","","","","","","",""
"401525815","2023","1","regular","2023-09-02T00:00:00.000Z","false","true","false","false","41091","3833","Memorial Stadium","2305","Kansas","Big 12","fbs","48","","0.9971821402987247","1415","1415","2623","Missouri State","MVFC","fcs","17","","0.0028178597012753492","","","4.3475718498","",""
"401523988","2023","1","regular","2023-09-02T03:00:00.000Z","false","true","false","false","13739","7220","Clarence T.C. Ching Athletics Complex","62","Hawai'i","Mountain West","fbs","24","","0.010950634801477689","1241","1220","24","Stanford","Pac-12","fbs","37","","0.9890493651985223","1324","1345","4.2492062559","",""
"401545759","2023","1","regular","2023-09-02T04:00:00.000Z","true","true","false","false","","6063","Mueller Field","587","Notre Dame College","Mountain East","ii","23","","","","","2477","Ohio Dominican","Great Midwest Athletic","ii","21","","","","","","",""
"401545706","2023","1","regular","2023-09-02T04:00:00.000Z","true","true","false","false","","3667","Callaghan Stadium","2148","Concord","Mountain East","ii","10","","","","","2213","Emory & Henry","South Atlantic","ii","56","","","","","","",""
"401550454","2023","1","regular","2023-09-02T04:00:00.000Z","true","true","false","false","","6145","Blue Jay Stadium","433","Westminster","Upper Midwest","iii","0","","","","","2519","Rhodes","Southern Athletic","iii","47","","","","","","",""
"401540078","2023","1","regular","2023-09-02T04:00:00.000Z","true","true","false","false","","3741","Goodman Stadium","2329","Lehigh","Patriot","fcs","10","","0.00033978320338728626","","","222","Villanova","CAA","fcs","38","","0.9996602167966128","","","1.5155904818","",""
"401540065","2023","1","regular","2023-09-02T04:00:00.000Z","true","true","false","false","","3722","Fitton Field","107","Holy Cross","Patriot","fcs","42","","0.9988659123984797","","","2771","Merrimack","NEC","fcs","20","","0.0011340876015203394","","","5.6109919434","",""
"401544096","2023","1","regular","2023-09-02T04:00:00.000Z","true","true","false","false","","5931","Don Drumm Stadium","317","Marietta","Ohio","iii","31","","","","","374","St. John Fisher","Empire 8","iii","7","","","","","","",""
"401544077","2023","1","regular","2023-09-02T04:00:00.000Z","true","true","true","false","","","","101161","Lyon College","","","18","","","","","65","Grinnell","Midwest","iii","12","","","","","","",""
"401550253","2023","1","regular","2023-09-02T04:00:00.000Z","true","true","false","false","","5812","Bernlohr Stadium","424","Capital","Ohio","iii","35","","","","","2171","Denison","North Coast","iii","45","","","","","","",""
"401539993","2023","1","regular","2023-09-02T04:00:00.000Z","true","true","false","false","","3862","O'Kelly-Riddick Stadium","2428","North Carolina Central","MEAC","fcs","47","","0.9986904289204915","","","2736","Winston-Salem","CIAA","ii","21","","0.0013095710795084647","","","2.5657284603","",""
"401540003","2023","1","regular","2023-09-02T04:00:00.000Z","true","true","false","false","","3624","Arute Field","2115","Central Connecticut","NEC","fcs","44","","0.9989027075006197","","","2022","American International","Northeast 10","ii","0","","0.0010972924993802868","","","2.5513990372","",""
