t,stim,y0,y1,y2,y3
21.88574752,0.48,0,0,1,1
21.894088124999996,-0.48,0,0,1,0
21.902428729999997,-0.48,0,0,1,1
21.910769334999998,-0.48,0,0,1,1
21.91910994,-0.48,0,1,0,0
21.927450545,0.48,1,0,0,0
21.935791149999996,-0.48,1,1,0,0
21.944131754999997,0.48,1,0,0,0
21.952472359999998,-0.48,1,0,0,0
21.960812965,0.48,0,0,0,0
21.96915357,0.48,0,0,0,0
21.977494174999997,-0.48,0,0,0,0
21.985834779999998,0.48,0,0,1,0
21.994175385,0.48,0,0,1,1
22.00251599,0.48,0,0,1,1
22.010856594999996,0.48,0,0,0,0
22.019197199999997,0.48,0,0,1,1
22.027537804999998,0.48,0,0,1,1
22.03587841,-0.48,0,0,1,1
22.044219015,-0.48,0,0,1,0
22.052559619999997,0.48,0,0,0,0
22.060900224999997,-0.48,1,0,0,0
22.06924083,-0.48,0,0,0,0
22.077581435,0.48,1,0,0,0
22.085922039999996,-0.48,1,1,0,0
22.094262644999997,-0.48,0,0,0,0
22.102603249999998,0.48,1,0,0,0
22.110943855,0.48,1,0,0,0
22.11928446,0.48,0,0,0,0
22.127625064999997,-0.48,0,0,0,0
22.135965669999997,0.48,0,0,1,1
22.144306274999998,0.48,0,0,1,1
22.15264688,-0.48,0,0,0,0
22.160987484999996,-0.48,0,0,0,0
22.169328089999997,-0.48,0,0,1,0
22.177668694999998,-0.48,0,0,0,0
22.1860093,-0.48,1,1,0,0
22.194349905,0.48,1,1,0,0
22.202690509999996,0.48,1,0,0,0
22.211031114999997,0.48,0,0,0,0
22.219371719999998,-0.48,0,0,0,0
22.227712325,-0.48,0,0,1,1
22.23605293,-0.48,0,0,1,1
22.244393534999997,-0.48,0,0,1,1
22.252734139999998,0.48,1,1,0,0
22.261074745,0.48,0,0,0,0
22.26941535,-0.48,0,0,0,0
22.277755954999996,0.48,0,0,0,0
22.286096559999997,-0.48,0,0,0,1
22.294437164999998,-0.48,0,0,1,0
22.30277777,0.48,0,0,0,0
22.311118375,0.48,0,0,0,0
22.319458979999997,0.48,0,0,0,0
22.327799584999998,-0.48,0,0,0,0
22.33614019,-0.48,0,0,1,0
22.344480795,-0.48,0,0,1,1
22.352821399999996,0.48,0,1,0,0
22.361162004999997,0.48,1,0,0,0
22.369502609999998,-0.48,0,0,0,0
22.377843215,0.48,0,0,0,0
22.38618382,0.48,0,0,0,1
22.394524424999997,-0.48,0,0,1,1
22.402865029999997,0.48,0,0,1,0
22.411205634999998,-0.48,0,0,0,0
22.41954624,0.48,0,0,1,0
22.427886844999996,-0.48,0,0,0,0
22.436227449999997,0.48,0,0,0,0
22.444568054999998,-0.48,0,0,0,0
22.45290866,-0.48,0,0,0,0
22.461249265,-0.48,1,0,0,0
22.469589869999997,-0.48,1,1,0,0
22.477930474999997,-0.48,1,0,0,0
22.486271079999998,0.48,1,0,0,0
22.494611685,-0.48,1,0,0,0
22.502952289999996,0.48,0,0,0,0
22.511292894999997,-0.48,0,0,0,0
22.519633499999998,-0.48,0,0,0,0
22.527974105,0.48,0,0,0,0
22.53631471,0.48,0,0,1,0
22.544655314999996,0.48,0,1,0,0
22.552995919999997,-0.48,0,0,1,0
22.561336524999998,-0.48,0,0,1,1
22.56967713,-0.48,0,0,1,1
22.578017735,-0.48,0,0,0,0
22.586358339999997,0.48,1,1,0,0
22.594698944999998,0.48,1,0,0,0
22.60303955,-0.48,0,0,0,0
22.611380155,-0.48,0,0,0,0
22.619720759999996,0.48,0,0,0,0
22.628061364999997,0.48,0,0,0,1
22.636401969999998,-0.48,0,0,0,0
22.644742575,0.48,0,0,0,0
22.65308318,0.48,0,0,1,1
22.661423784999997,0.48,0,0,1,1
22.669764389999997,0.48,0,0,0,0
22.678104994999998,-0.48,0,0,1,1
22.6864456,0.48,0,0,1,1
22.694786204999996,-0.48,0,0,1,1
22.703126809999997,-0.48,0,0,0,0
22.711467414999998,-0.48,0,0,0,0
22.71980802,0.48,1,1,0,0
22.728148625,-0.48,1,0,0,0
22.736489229999997,0.48,1,0,0,0
22.744829834999997,0.48,0,0,0,0
22.753170439999998,-0.48,0,0,0,0
22.761511045,0.48,0,0,0,0
22.769851649999996,0.48,0,0,0,0
22.778192254999997,0.48,0,0,1,0
22.786532859999998,-0.48,0,0,0,0
22.794873465,0.48,0,0,1,1
22.80321407,0.48,0,0,1,1
22.811554674999996,0.48,0,0,1,0
22.819895279999997,0.48,0,0,0,0
22.828235884999998,-0.48,0,0,0,1
22.83657649,-0.48,0,0,1,1
22.844917095,0.48,0,0,1,0
22.853257699999997,-0.48,1,0,0,0
22.861598304999998,0.48,0,0,0,0
22.86993891,-0.48,0,0,0,0
22.878279515,0.48,1,1,0,0
22.886620119999996,0.48,0,0,0,0
22.894960724999997,-0.48,0,0,0,0
22.903301329999998,0.48,0,0,0,0
22.911641935,-0.48,0,0,0,0
22.91998254,0.48,0,0,0,0
22.928323144999997,-0.48,0,0,0,0
22.936663749999997,0.48,0,0,0,0
22.945004355,-0.48,0,1,0,0
22.95334496,0.48,0,0,1,0
22.961685564999996,-0.48,0,0,0,0
22.970026169999997,-0.48,0,0,0,0
22.978366774999998,-0.48,0,0,0,0
22.98670738,0.48,1,1,0,0
22.995047985,0.48,1,0,0,0
23.003388589999997,0.48,0,0,0,0
23.011729194999997,-0.48,0,0,0,0
23.020069799999998,0.48,0,0,1,1
23.028410405,0.48,0,0,1,1
23.036751009999996,0.48,0,0,1,0
23.045091614999997,-0.48,0,0,0,0
23.053432219999998,0.48,0,0,1,1
23.061772825,-0.48,0,0,1,1
23.07011343,-0.48,0,0,0,0
23.078454034999996,-0.48,0,0,0,0
23.086794639999997,-0.48,1,1,0,0
23.095135244999998,-0.48,1,0,0,0
23.10347585,0.48,1,0,0,0
23.111816454999996,0.48,1,0,0,0
23.120157059999997,0.48,0,0,0,0
23.128497664999998,0.48,0,0,0,0
23.13683827,-0.48,0,0,1,1
23.145178875,-0.48,0,0,1,1
23.153519479999996,0.48,0,0,1,1
23.161860084999997,0.48,0,0,1,0
23.170200689999998,-0.48,0,0,0,0
23.178541295,0.48,0,0,0,0
23.1868819,0.48,0,0,0,0
23.195222504999997,0.48,0,0,1,0
23.203563109999997,-0.48,0,0,0,0
23.211903715,0.48,0,0,1,0
23.22024432,-0.48,0,0,1,1
23.228584924999996,0.48,0,0,0,0
23.236925529999997,-0.48,0,0,0,0
23.245266134999998,0.48,0,0,0,0
23.25360674,0.48,0,0,0,0
23.261947345,0.48,0,0,0,0
23.270287949999997,-0.48,0,0,0,0
23.278628554999997,0.48,0,0,0,1
23.286969159999998,0.48,0,0,1,1
23.295309765,0.48,0,0,0,0
23.303650369999996,-0.48,0,0,0,0
23.311990974999997,0.48,0,0,0,0
23.320331579999998,-0.48,0,0,1,1
23.328672185,0.48,0,0,1,0
23.33701279,-0.48,0,0,0,0
23.345353394999997,-0.48,0,1,0,0
23.353693999999997,-0.48,1,0,0,0
23.362034604999998,-0.48,1,1,0,0
23.37037521,-0.48,1,0,0,0
23.378715814999996,0.48,1,1,0,0
23.387056419999997,0.48,0,0,0,0
23.395397024999998,0.48,0,0,0,0
23.40373763,-0.48,0,0,0,0
23.412078235,-0.48,0,0,1,1
23.420418839999996,-0.48,0,0,1,1
23.428759444999997,-0.48,0,0,1,0
23.437100049999998,0.48,1,0,0,0
23.445440655,-0.48,0,1,0,0
23.45378126,-0.48,1,0,0,0
23.462121864999997,-0.48,0,0,0,0
23.470462469999998,0.48,0,1,0,0
23.478803075,-0.48,0,0,0,0
23.48714368,-0.48,0,0,0,0
23.495484284999996,0.48,0,0,0,0
23.503824889999997,-0.48,0,0,0,0
23.512165494999998,0.48,0,0,0,0
23.5205061,0.48,0,0,0,0
23.528846705,-0.48,0,0,0,0
23.537187309999997,-0.48,0,0,1,1
23.545527914999997,-0.48,0,0,1,1
23.553868519999998,0.48,0,0,1,0
23.562209125,0.48,1,1,0,0
23.570549729999996,-0.48,1,0,0,0
23.578890334999997,-0.48,0,0,0,0
23.587230939999998,0.48,0,0,1,1
23.595571545,0.48,0,0,1,0
23.60391215,-0.48,0,0,0,0
23.612252754999997,0.48,0,0,0,0
23.620593359999997,-0.48,0,0,0,0
23.628933964999998,-0.48,0,0,1,1
23.63727457,0.48,0,0,1,1
23.645615174999996,0.48,0,1,0,0
23.653955779999997,-0.48,1,0,0,0
23.662296384999998,-0.48,0,0,0,0
23.67063699,0.48,0,0,0,1
23.678977595,0.48,0,0,0,0
23.687318199999996,-0.48,0,1,0,0
23.695658804999997,-0.48,0,0,0,0
23.703999409999998,-0.48,0,0,0,0
23.712340015,0.48,0,0,1,0
23.720680619999996,-0.48,1,1,0,0
23.729021224999997,0.48,0,0,0,0
23.737361829999998,0.48,0,0,0,0
23.745702435,-0.48,0,0,0,0
23.75404304,-0.48,0,0,1,0
23.762383644999996,0.48,0,0,1,1
23.770724249999997,-0.48,0,0,0,1
23.779064854999998,-0.48,0,1,0,0
23.78740546,-0.48,0,0,0,0
23.795746065,-0.48,1,1,0,0
23.804086669999997,-0.48,1,0,0,0
23.812427274999997,0.48,1,0,0,0
23.82076788,0.48,0,0,0,0
23.829108485,0.48,0,0,0,0
23.837449089999996,-0.48,0,0,0,0
23.845789694999997,-0.48,0,0,1,1
23.854130299999998,-0.48,0,0,1,1
23.862470905,-0.48,0,0,0,1
23.87081151,-0.48,1,1,0,0
23.879152114999997,0.48,0,1,0,0
23.887492719999997,0.48,1,0,0,0
23.895833324999998,-0.48,0,0,0,0
23.90417393,-0.48,0,0,0,0
23.912514534999996,-0.48,0,0,0,1
23.920855139999997,0.48,0,0,1,1
23.929195744999998,-0.48,0,1,0,0
23.93753635,0.48,1,0,0,0
23.945876955,-0.48,0,0,0,0
23.954217559999996,0.48,0,0,0,0
23.962558164999997,0.48,0,0,0,0
23.970898769999998,0.48,0,0,1,0
23.979239375,0.48,0,0,1,0
23.987579979999996,-0.48,0,0,1,1
23.995920584999997,0.48,0,0,1,1
24.004261189999998,0.48,0,0,1,0
24.012601795,0.48,0,0,0,0
24.0209424,0.48,0,0,0,0
24.029283004999996,0.48,0,0,1,0
24.037623609999997,-0.48,0,0,1,1
24.045964214999998,0.48,0,0,1,1
24.05430482,-0.48,0,0,0,0
24.062645424999996,-0.48,0,0,0,0
24.070986029999997,0.48,1,0,0,0
24.079326634999997,0.48,1,1,0,0
24.08766724,-0.48,0,0,0,0
24.096007845,0.48,0,0,0,0
24.104348449999996,0.48,0,0,0,0
24.112689054999997,0.48,0,0,0,1
24.121029659999998,0.48,0,0,0,0
24.129370265,0.48,0,0,1,1
24.13771087,0.48,0,0,1,1
24.146051474999997,-0.48,0,0,1,1
24.154392079999997,0.48,0,0,1,1
24.162732684999998,0.48,0,0,0,0
24.17107329,-0.48,0,0,0,0
24.179413894999996,0.48,0,0,0,0
24.187754499999997,-0.48,0,0,0,0
24.196095104999998,-0.48,0,0,0,0
24.20443571,0.48,1,1,0,0
24.212776315,0.48,1,0,0,0
24.221116919999996,0.48,0,1,0,0
24.229457524999997,0.48,0,0,0,0
24.237798129999998,0.48,0,0,0,1
24.246138735,0.48,0,0,1,1
24.254479339999996,-0.48,0,0,1,1
24.262819944999997,-0.48,0,0,1,0
24.271160549999998,0.48,0,0,0,0
24.279501155,0.48,0,1,0,0
24.28784176,-0.48,1,0,0,0
24.296182364999996,-0.48,0,0,0,0
24.304522969999997,0.48,0,0,0,0
24.312863574999998,-0.48,1,1,0,0
24.32120418,0.48,0,0,0,0
24.329544784999996,-0.48,1,0,0,0
24.337885389999997,-0.48,0,0,0,0
24.346225994999998,-0.48,0,0,0,0
24.3545666,0.48,0,1,0,0
24.362907205,0.48,1,0,0,0
24.371247809999996,-0.48,0,1,0,0
24.379588414999997,-0.48,0,0,0,0
24.387929019999998,0.48,0,0,1,1
24.396269625,0.48,0,0,0,1
24.40461023,0.48,0,1,0,0
24.412950834999997,-0.48,0,0,0,0
24.421291439999997,-0.48,0,0,1,1
24.429632044999998,-0.48,0,0,1,1
24.43797265,0.48,0,0,0,0
24.446313254999996,0.48,0,1,0,0
24.454653859999997,-0.48,0,0,0,0
24.462994464999998,-0.48,0,0,0,0
24.47133507,-0.48,0,0,0,0
24.479675675,0.48,1,0,0,1
24.488016279999997,0.48,1,1,0,0
24.496356884999997,-0.48,0,0,0,0
24.504697489999998,-0.48,0,0,0,0
24.513038095,-0.48,0,0,0,0
24.521378699999996,-0.48,0,0,1,1
24.529719304999997,0.48,1,1,0,0
24.538059909999998,-0.48,1,0,0,0
24.546400515,0.48,0,0,0,0
24.55474112,0.48,0,0,0,0
24.563081724999996,-0.48,0,0,0,0
24.571422329999997,-0.48,0,0,1,0
24.579762934999998,-0.48,0,0,1,1
24.58810354,0.48,0,0,1,0
24.596444144999996,0.48,0,1,0,0
24.604784749999997,0.48,0,0,0,0
24.613125354999998,0.48,0,0,0,0
24.62146596,-0.48,0,0,1,1
24.629806565,-0.48,0,0,1,1
24.638147169999996,0.48,0,0,1,1
24.646487774999997,-0.48,0,0,0,0
24.654828379999998,-0.48,1,1,0,0
24.663168985,-0.48,0,0,0,0
24.671509589999996,0.48,1,1,0,0
24.679850194999997,0.48,1,1,0,0
24.688190799999997,0.48,0,0,0,0
24.696531404999998,-0.48,0,0,0,0
24.70487201,0.48,0,0,0,1
24.713212614999996,0.48,0,0,1,1
24.721553219999997,0.48,0,0,1,0
24.729893824999998,-0.48,0,0,0,0
24.73823443,0.48,0,0,0,1
24.746575035,0.48,0,0,1,1
24.754915639999997,-0.48,0,0,0,0
24.763256244999997,0.48,0,0,0,0
24.771596849999998,-0.48,0,0,0,0
24.779937455,-0.48,0,0,0,0
24.788278059999996,0.48,0,1,0,0
24.796618664999997,-0.48,1,1,0,0
24.804959269999998,0.48,0,0,0,0
24.813299875,-0.48,0,0,0,0
24.82164048,-0.48,0,0,0,0
24.829981084999996,-0.48,0,0,0,0
24.838321689999997,0.48,1,1,0,0
24.846662294999998,0.48,0,0,0,0
24.8550029,-0.48,0,0,0,0
24.863343504999996,-0.48,0,0,0,0
24.871684109999997,0.48,0,0,0,0
24.880024714999998,0.48,0,0,1,1
24.88836532,-0.48,0,1,1,0
24.896705925,-0.48,0,0,0,0
24.905046529999996,0.48,0,0,1,0
24.913387134999997,-0.48,0,0,1,0
24.921727739999998,0.48,0,0,0,0
24.930068345,-0.48,0,0,0,0
24.938408949999996,0.48,0,1,0,0
24.946749554999997,-0.48,0,0,0,0
24.955090159999997,-0.48,0,0,0,0
24.963430765,-0.48,0,0,0,0
24.97177137,0.48,1,0,0,0
24.980111974999996,0.48,1,0,0,0
24.988452579999997,-0.48,0,0,0,0
24.996793184999998,-0.48,0,0,0,0
25.00513379,-0.48,0,0,1,1
25.013474395,0.48,0,0,1,1
25.021814999999997,0.48,1,1,0,0
25.030155604999997,-0.48,0,0,0,0
25.038496209999998,-0.48,0,0,0,0
25.046836815,0.48,0,0,1,1
25.055177419999996,0.48,0,0,1,1
25.063518024999997,-0.48,0,0,0,0
25.071858629999998,-0.48,0,0,0,0
25.080199235,-0.48,0,0,1,0
25.08853984,0.48,0,0,1,0
25.096880444999996,0.48,1,1,0,0
25.105221049999997,0.48,0,0,0,0
25.113561654999998,-0.48,0,0,0,0
25.12190226,-0.48,0,0,0,1
25.130242864999996,0.48,0,0,1,1
25.138583469999997,0.48,0,0,0,1
25.146924074999998,-0.48,0,0,0,0
25.15526468,-0.48,0,0,0,0
25.163605285,-0.48,0,0,0,0
25.171945889999996,-0.48,0,0,0,0
25.180286494999997,0.48,1,1,0,0
25.188627099999998,0.48,1,0,0,0
25.196967705,-0.48,0,0,0,0
25.205308309999996,0.48,0,0,0,0
25.213648914999997,-0.48,0,0,1,1
25.221989519999997,0.48,0,0,1,1
25.230330125,0.48,0,0,0,0
25.23867073,-0.48,0,0,0,0
25.247011334999996,0.48,0,0,0,0
25.255351939999997,-0.48,0,0,1,0
25.263692544999998,0.48,0,0,0,1
25.27203315,0.48,0,0,0,0
25.280373754999996,-0.48,0,0,0,0
25.288714359999997,0.48,0,0,0,0
25.297054964999997,0.48,0,0,1,0
25.305395569999998,0.48,0,0,0,0
25.313736175,-0.48,0,0,1,0
25.322076779999996,0.48,0,0,1,1
25.330417384999997,-0.48,0,0,0,1
25.338757989999998,0.48,0,0,0,0
25.347098595,0.48,0,0,0,0
25.3554392,0.48,0,0,0,0
25.363779804999997,-0.48,0,0,0,0
25.372120409999997,-0.48,0,0,0,1
25.380461014999998,0.48,0,0,1,1
25.38880162,0.48,1,1,0,0
25.397142224999996,-0.48,1,0,0,0
25.405482829999997,0.48,0,0,0,0
25.413823434999998,-0.48,0,0,0,0
25.42216404,-0.48,0,0,0,0
25.430504645,0.48,0,1,0,0
25.438845249999996,-0.48,1,1,0,0
25.447185854999997,0.48,0,0,0,0
25.455526459999998,-0.48,0,0,0,0
25.463867065,-0.48,0,0,0,0
25.472207669999996,0.48,1,0,0,0
25.480548274999997,-0.48,1,1,0,0
25.488888879999998,0.48,0,0,0,0
25.497229485,-0.48,0,0,0,0
25.50557009,-0.48,0,0,0,0
25.513910694999996,-0.48,0,0,1,0
25.522251299999997,0.48,0,1,0,0
25.530591904999998,0.48,0,0,0,0
25.53893251,0.48,0,0,0,0
25.547273114999996,0.48,0,0,0,0
25.555613719999997,-0.48,0,0,1,1
25.563954324999997,0.48,0,0,1,1
25.572294929999998,0.48,0,0,1,1
25.580635535,-0.48,0,0,0,0
25.588976139999996,0.48,0,0,0,0
25.597316744999997,0.48,0,0,1,0
25.605657349999998,0.48,0,0,1,1
25.613997955,0.48,0,0,0,0
25.622338559999996,0.48,0,0,1,1
25.630679164999997,-0.48,0,0,1,1
25.639019769999997,-0.48,0,0,1,0
25.647360374999998,0.48,0,0,0,0
25.65570098,0.48,1,1,0,0
25.664041584999996,0.48,0,0,0,0
25.672382189999997,0.48,0,0,0,0
25.680722794999998,0.48,0,0,0,0
25.6890634,0.48,0,0,1,1
25.697404005,0.48,0,0,1,1
25.705744609999996,-0.48,0,0,0,0
25.714085214999997,-0.48,0,0,1,0
25.722425819999998,0.48,0,0,1,1
25.730766425,-0.48,0,1,0,0
25.739107029999996,-0.48,0,1,0,0
25.747447634999997,0.48,1,0,0,0
25.755788239999998,-0.48,0,1,0,0
25.764128845,0.48,1,0,0,0
25.77246945,0.48,1,0,0,0
25.780810054999996,0.48,0,0,0,0
25.789150659999997,-0.48,0,0,0,0
25.797491264999998,-0.48,0,0,1,1
25.80583187,-0.48,0,0,1,1
25.814172474999996,0.48,0,0,0,0
25.822513079999997,-0.48,1,0,0,0
25.830853684999997,0.48,0,0,0,0
25.83919429,-0.48,1,0,0,0
25.847534895,-0.48,0,0,0,0
25.855875499999996,0.48,0,0,0,0
25.864216104999997,-0.48,1,1,1,0
25.872556709999998,-0.48,0,0,0,0
25.880897315,0.48,0,0,0,0
25.889237919999996,-0.48,0,1,0,0
25.897578524999997,-0.48,1,0,0,0
25.905919129999997,0.48,0,0,0,0
25.914259734999998,0.48,0,0,0,0
25.92260034,-0.48,0,1,0,0
25.930940944999996,-0.48,0,0,0,0
25.939281549999997,0.48,0,0,1,0
25.947622154999998,-0.48,0,0,1,1
25.95596276,-0.48,0,1,0,0
25.964303365,-0.48,0,0,0,0
25.972643969999996,-0.48,1,0,0,0
25.980984574999997,0.48,1,1,0,0
25.989325179999998,-0.48,0,0,0,0
25.997665785,0.48,1,0,0,0
26.006006389999996,0.48,0,0,0,0
26.014346994999997,-0.48,0,0,0,0
26.022687599999998,-0.48,0,0,1,1
26.031028205,0.48,0,0,1,1
26.03936881,0.48,0,0,1,1
26.047709414999996,0.48,0,0,0,0
26.056050019999997,-0.48,0,0,0,0
26.064390624999998,0.48,0,0,1,1
26.07273123,0.48,0,0,1,1
26.081071834999996,-0.48,0,0,0,0
26.089412439999997,0.48,0,0,0,0
26.097753044999997,-0.48,0,0,1,0
26.10609365,0.48,0,0,1,0
26.114434255,-0.48,0,0,0,0
26.122774859999996,-0.48,0,0,0,0
26.131115464999997,0.48,1,0,0,0
26.139456069999998,0.48,1,1,0,0
26.147796675,-0.48,0,0,0,0
26.156137279999996,0.48,0,0,0,0
26.164477884999997,0.48,0,0,1,1
26.172818489999997,0.48,0,0,0,1
26.181159094999998,-0.48,0,0,0,0
26.1894997,-0.48,0,0,1,1
26.197840304999996,0.48,0,0,1,1
26.206180909999997,-0.48,0,0,0,0
26.214521514999998,-0.48,0,1,0,0
26.22286212,0.48,0,0,0,0
26.231202724999996,-0.48,1,1,0,0
26.239543329999997,0.48,0,1,0,0
26.247883934999997,-0.48,0,0,0,0
26.256224539999998,-0.48,0,0,0,0
26.264565145,-0.48,0,0,0,0
26.272905749999996,-0.48,1,1,0,0
26.281246354999997,-0.48,1,0,0,0
26.289586959999998,-0.48,1,0,0,0
26.297927565,0.48,0,1,0,0
26.30626817,0.48,1,0,0,0
26.314608774999996,-0.48,0,0,0,0
26.322949379999997,0.48,0,0,0,0
26.331289984999998,-0.48,0,0,1,1
26.33963059,0.48,0,0,1,1
26.347971194999996,0.48,0,0,1,0
26.356311799999997,0.48,0,0,0,0
26.364652404999998,0.48,0,0,0,0
26.37299301,0.48,0,0,1,1
26.381333615,-0.48,0,0,1,1
26.389674219999996,0.48,0,0,1,0
26.398014824999997,-0.48,0,0,0,0
26.406355429999998,0.48,0,0,0,0
26.414696035,0.48,0,0,0,0
26.423036639999996,0.48,0,0,0,0
26.431377244999997,-0.48,0,0,0,0
26.439717849999997,-0.48,0,0,0,1
26.448058454999998,0.48,0,0,1,1
26.45639906,-0.48,1,0,0,0
26.464739664999996,0.48,0,0,0,0
26.473080269999997,-0.48,0,0,0,0
26.481420874999998,-0.48,1,1,0,0
26.48976148,0.48,1,0,0,0
26.498102084999996,0.48,1,1,0,0
26.506442689999997,-0.48,0,0,0,0
26.514783294999997,0.48,0,0,0,0
26.523123899999998,0.48,0,0,0,1
26.531464505,-0.48,0,0,1,1
26.539805109999996,-0.48,0,0,1,0
26.548145714999997,-0.48,0,0,0,0
26.556486319999998,0.48,0,0,0,0
26.564826925,0.48,1,1,0,0
26.57316753,0.48,0,0,0,0
26.581508134999996,0.48,0,0,0,0
26.589848739999997,0.48,0,0,0,1
26.598189344999998,0.48,0,0,1,1
26.60652995,0.48,0,0,1,1
26.614870554999996,-0.48,0,0,0,0
26.623211159999997,0.48,0,0,1,0
26.631551764999998,0.48,0,0,0,0
26.63989237,-0.48,0,0,0,0
26.648232975,-0.48,0,0,0,0
26.656573579999996,-0.48,0,0,0,0
26.664914184999997,0.48,1,1,0,0
26.673254789999998,-0.48,0,1,0,0
26.681595395,0.48,1,0,0,0
26.689935999999996,-0.48,0,0,0,0
26.698276604999997,-0.48,0,0,0,0
26.706617209999997,-0.48,1,0,0,0
26.714957814999998,-0.48,1,1,0,0
26.72329842,-0.48,1,0,0,0
26.731639024999996,0.48,0,0,0,0
26.739979629999997,-0.48,1,0,0,0
26.748320234999998,-0.48,0,0,0,0
26.75666084,0.48,0,0,0,0
26.765001444999996,-0.48,0,0,0,0
26.773342049999997,0.48,0,1,0,0
26.781682654999997,-0.48,0,0,0,0
26.790023259999998,-0.48,0,0,0,0
26.798363865,-0.48,0,0,1,0
26.806704469999996,-0.48,0,0,1,0
26.815045074999997,0.48,1,1,1,0
26.823385679999998,-0.48,0,0,0,0
26.831726285,0.48,0,0,0,0
26.840066889999996,0.48,0,0,0,0
26.848407494999996,-0.48,0,0,0,0
26.856748099999997,-0.48,0,0,1,1
26.865088704999998,-0.48,0,0,1,1
26.87342931,0.48,0,0,0,0
26.881769914999996,-0.48,0,1,0,0
26.890110519999997,-0.48,1,0,0,0
26.898451124999998,-0.48,0,0,0,0
26.90679173,0.48,1,0,0,0
26.915132335,0.48,1,1,0,0
26.923472939999996,0.48,0,0,0,0
26.931813544999997,0.48,0,0,0,0
26.940154149999998,0.48,0,0,1,1
26.948494755,-0.48,0,0,1,1
26.956835359999996,0.48,0,0,1,0
26.965175964999997,-0.48,0,0,1,0
26.973516569999997,-0.48,0,0,0,0
26.981857175,0.48,0,0,0,0
26.99019778,-0.48,0,0,0,0
26.998538384999996,-0.48,1,1,0,0
27.006878989999997,0.48,1,0,0,0
27.015219594999998,0.48,1,1,0,0
27.0235602,0.48,1,0,0,0
27.031900804999996,-0.48,0,0,0,0
27.040241409999997,-0.48,0,0,0,1
27.048582014999997,0.48,0,0,1,1
27.056922619999998,0.48,0,0,1,0
27.065263225,-0.48,0,0,0,0
27.073603829999996,0.48,0,0,0,0
27.081944434999997,-0.48,0,0,0,0
27.090285039999998,-0.48,0,0,1,1
27.098625645,-0.48,0,0,0,0
